Scenario,Replication,Seed,agent_id,agent_type,name,road,condition,is_broken,broke_during_flood,total_vehicles_passed,length
2,1,123,1000000,SourceSink,sourcesink 1,N1,,,,2651,0.0
2,1,123,1000001,Link,,N1,,,,9851,7901.113999999999
2,1,123,1000015,Bridge,bridge 1,N1,C,False,False,7852,397.0
2,1,123,1000016,Link,,N1,,,,93,70.954
2,1,123,1000017,Intersection,intersection 1,N1,,,,3807,252.369
2,1,123,1000018,Link,,N1,,,,6629,715.823
2,1,123,1000019,Bridge,bridge 2,N1,B,False,False,0,8.0
2,1,123,1000020,Bridge,bridge 3,N1,A,False,False,0,6.3
2,1,123,1000021,Bridge,bridge 4,N1,A,True,True,8180,6.3
2,1,123,1000022,Link,,N1,,,,145,135.756
2,1,123,1000023,Bridge,bridge 5,N1,A,False,False,0,8.3
2,1,123,1000024,Link,,N1,,,,5295,587.193
2,1,123,1000026,Bridge,bridge 6,N1,A,False,False,0,9.3
2,1,123,1000027,Bridge,bridge 7,N1,A,False,False,0,6.1
2,1,123,1000028,Intersection,intersection 2,N1,,,,5292,163.334
2,1,123,1000029,Link,,N1,,,,10022,582.564
2,1,123,1000030,Bridge,bridge 8,N1,A,False,False,0,26.3
2,1,123,1000031,Link,,N1,,,,14607,2839.505
2,1,123,1000035,Bridge,bridge 9,N1,B,True,True,11614,5.55
2,1,123,1000036,Link,,N1,,,,14605,888.934
2,1,123,1000040,Bridge,bridge 10,N1,C,True,True,12993,159.52
2,1,123,1000041,Link,,N1,,,,13753,663.843
2,1,123,1000044,Bridge,bridge 11,N1,B,False,False,0,20.0
2,1,123,1000045,Bridge,bridge 12,N1,A,False,False,0,20.45
2,1,123,1000046,Link,,N1,,,,2272,621.042
2,1,123,1000047,Bridge,bridge 13,N1,C,False,False,0,40.5
2,1,123,1000048,Bridge,bridge 14,N1,B,False,False,259,40.33
2,1,123,1000049,Link,,N1,,,,0,6.8
2,1,123,1000050,Bridge,bridge 15,N1,A,False,False,5757,6.0
2,1,123,1000051,Bridge,bridge 16,N1,B,False,False,0,10.4
2,1,123,1000052,Link,,N1,,,,14595,1280.083
2,1,123,1000056,Bridge,bridge 17,N1,B,False,False,0,5.5
2,1,123,1000057,Link,,N1,,,,14593,874.029
2,1,123,1000061,Bridge,bridge 18,N1,B,False,False,515,213.5
2,1,123,1000062,Link,,N1,,,,12322,67.955
2,1,123,1000063,Bridge,bridge 19,N1,C,False,False,14594,900.0
2,1,123,1000064,Link,,N1,,,,14595,1110.6100000000001
2,1,123,1000066,Bridge,bridge 20,N1,A,False,False,0,5.6
2,1,123,1000067,Bridge,bridge 21,N1,A,False,False,0,5.5
2,1,123,1000068,Link,,N1,,,,1054,316.921
2,1,123,1000069,Bridge,bridge 22,N1,A,True,True,11605,5.6
2,1,123,1000070,Link,,N1,,,,1012,140.219
2,1,123,1000071,Bridge,bridge 23,N1,A,False,False,6058,163.5
2,1,123,1000072,Bridge,bridge 24,N1,A,False,False,653,172.1
2,1,123,1000073,Link,,N1,,,,7359,415.733
2,1,123,1000075,Bridge,bridge 25,N1,A,False,False,531,29.0
2,1,123,1000076,Bridge,bridge 26,N1,A,False,False,0,29.77
2,1,123,1000077,Link,,N1,,,,13589,649.727
2,1,123,1000078,Bridge,bridge 27,N1,A,False,False,0,34.7
2,1,123,1000079,Link,,N1,,,,8525,643.097
2,1,123,1000083,Bridge,bridge 28,N1,B,False,False,0,26.3
2,1,123,1000084,Link,,N1,,,,14606,845.4590000000001
2,1,123,1000087,Bridge,bridge 29,N1,A,False,False,0,29.0
2,1,123,1000088,Link,,N1,,,,14094,582.337
2,1,123,1000089,Bridge,bridge 30,N1,A,False,False,0,9.1
2,1,123,1000090,Bridge,bridge 31,N1,A,False,False,0,5.2
2,1,123,1000091,Link,,N1,,,,14609,1700.003
2,1,123,1000094,Bridge,bridge 32,N1,A,False,False,0,9.5
2,1,123,1000095,Link,,N1,,,,14607,945.9390000000001
2,1,123,1000098,Bridge,bridge 33,N1,B,False,False,481,24.5
2,1,123,1000099,Link,,N1,,,,14613,8876.918
2,1,123,1000118,Bridge,bridge 34,N1,C,False,False,0,3.9
2,1,123,1000119,Link,,N1,,,,14606,932.32
2,1,123,1000122,Bridge,bridge 35,N1,C,False,False,0,6.5
2,1,123,1000123,Link,,N1,,,,14617,8687.705000000002
2,1,123,1000137,Bridge,bridge 36,N1,C,True,True,11640,28.9
2,1,123,1000138,Link,,N1,,,,14630,11234.391
2,1,123,1000158,Bridge,bridge 37,N1,A,True,True,11621,4.5
2,1,123,1000159,Link,,N1,,,,14626,2988.225
2,1,123,1000165,Bridge,bridge 38,N1,C,True,True,11644,23.1
2,1,123,1000166,Link,,N1,,,,14624,2177.616
2,1,123,1000170,Bridge,bridge 39,N1,B,False,False,0,4.6
2,1,123,1000171,Link,,N1,,,,0,159.478
2,1,123,1000172,Bridge,bridge 40,N1,B,False,False,0,4.6
2,1,123,1000173,Link,,N1,,,,6450,130.454
2,1,123,1000174,Bridge,bridge 41,N1,A,True,True,11615,1.5
2,1,123,1000175,Link,,N1,,,,14626,1197.6689999999999
2,1,123,1000177,Bridge,bridge 42,N1,C,False,False,0,1.0
2,1,123,1000178,Link,,N1,,,,14626,2718.9559999999997
2,1,123,1000183,Bridge,bridge 43,N1,A,False,False,0,1.4
2,1,123,1000186,Link,,N1,,,,26934,3986.3759999999997
2,1,123,1000191,Bridge,bridge 44,N1,C,True,True,21855,22.85
2,1,123,1000192,Link,,N1,,,,27001,5553.24
2,1,123,1000204,Bridge,bridge 45,N1,C,True,True,21545,27.35
2,1,123,1000205,Link,,N1,,,,27096,3923.617
2,1,123,1000211,Bridge,bridge 46,N1,C,False,False,0,27.35
2,1,123,1000212,Link,,N1,,,,27105,2922.4700000000003
2,1,123,1000217,Bridge,bridge 47,N1,A,False,False,417,30.4
2,1,123,1000218,Link,,N1,,,,27118,2987.0919999999996
2,1,123,1000225,Bridge,bridge 48,N1,C,False,False,0,22.8
2,1,123,1000226,Link,,N1,,,,27115,882.272
2,1,123,1000227,Bridge,bridge 49,N1,A,False,False,0,14.3
2,1,123,1000228,Link,,N1,,,,27127,4594.812
2,1,123,1000238,Bridge,bridge 50,N1,B,True,True,21620,19.2
2,1,123,1000239,Link,,N1,,,,27187,910.9010000000001
2,1,123,1000241,Bridge,bridge 51,N1,A,False,False,0,3.2
2,1,123,1000242,Link,,N1,,,,27187,722.8969999999999
2,1,123,1000245,Bridge,bridge 52,N1,A,False,False,0,13.4
2,1,123,1000246,Link,,N1,,,,18149,442.339
2,1,123,1000247,Bridge,bridge 53,N1,B,False,False,0,4.6
2,1,123,1000248,Link,,N1,,,,10089,469.17999999999995
2,1,123,1000250,Bridge,bridge 54,N1,B,False,False,0,6.3
2,1,123,1000251,Link,,N1,,,,27195,2449.126
2,1,123,1000255,Bridge,bridge 55,N1,B,True,True,21612,4.5
2,1,123,1000256,Link,,N1,,,,27227,874.0070000000001
2,1,123,1000259,Bridge,bridge 56,N1,B,False,False,0,2.5
2,1,123,1000260,Link,,N1,,,,27228,845.902
2,1,123,1000261,Bridge,bridge 57,N1,A,False,False,0,2.5
2,1,123,1000262,Bridge,bridge 58,N1,B,False,False,0,3.1
2,1,123,1000263,Link,,N1,,,,19519,622.412
2,1,123,1000266,Bridge,bridge 59,N1,B,False,False,0,2.6
2,1,123,1000267,Bridge,bridge 60,N1,A,False,False,0,6.0
2,1,123,1000268,Link,,N1,,,,8120,333.68
2,1,123,1000270,Bridge,bridge 61,N1,B,False,False,0,14.3
2,1,123,1000271,Link,,N1,,,,18053,240.993
2,1,123,1000272,Bridge,bridge 62,N1,A,False,False,0,6.1
2,1,123,1000273,Link,,N1,,,,9176,554.159
2,1,123,1000275,Bridge,bridge 63,N1,A,False,False,865,6.1
2,1,123,1000276,Link,,N1,,,,17194,269.937
2,1,123,1000277,Bridge,bridge 64,N1,C,False,False,0,6.1
2,1,123,1000278,Link,,N1,,,,7334,220.826
2,1,123,1000279,Bridge,bridge 65,N1,B,False,False,0,9.5
2,1,123,1000280,Link,,N1,,,,1841,142.484
2,1,123,1000281,Bridge,bridge 66,N1,B,False,False,0,3.1
2,1,123,1000282,Link,,N1,,,,18063,451.869
2,1,123,1000284,Bridge,bridge 67,N1,A,False,False,0,9.5
2,1,123,1000285,Link,,N1,,,,10038,499.678
2,1,123,1000286,Bridge,bridge 68,N1,B,True,True,21631,6.3
2,1,123,1000287,Link,,N1,,,,18227,444.93399999999997
2,1,123,1000289,Bridge,bridge 69,N1,B,False,False,0,3.5
2,1,123,1000290,Link,,N1,,,,1873,210.212
2,1,123,1000291,Bridge,bridge 70,N1,B,False,False,0,6.1
2,1,123,1000292,Link,,N1,,,,24305,309.453
2,1,123,1000294,Bridge,bridge 71,N1,B,False,False,0,3.0
2,1,123,1000295,Link,,N1,,,,2957,575.696
2,1,123,1000296,Bridge,bridge 72,N1,B,False,False,0,4.5
2,1,123,1000297,Link,,N1,,,,27264,895.394
2,1,123,1000298,Bridge,bridge 73,N1,B,False,False,0,5.3
2,1,123,1000299,Link,,N1,,,,27269,926.731
2,1,123,1000301,Bridge,bridge 74,N1,A,False,False,0,6.1
2,1,123,1000302,Link,,N1,,,,27270,1010.901
2,1,123,1000304,Bridge,bridge 75,N1,A,False,False,0,3.1
2,1,123,1000305,Link,,N1,,,,27270,914.716
2,1,123,1000307,Bridge,bridge 76,N1,A,False,False,0,3.5
2,1,123,1000308,Bridge,bridge 77,N1,B,False,False,0,14.2
2,1,123,1000309,Link,,N1,,,,1463,76.023
2,1,123,1000310,Bridge,bridge 78,N1,B,False,False,0,6.1
2,1,123,1000311,Link,,N1,,,,27277,1374.7530000000004
2,1,123,1000316,Bridge,bridge 79,N1,B,False,False,0,4.0
2,1,123,1000317,Link,,N1,,,,27280,1106.592
2,1,123,1000321,Bridge,bridge 80,N1,A,False,False,0,10.8
2,1,123,1000322,Link,,N1,,,,27284,872.053
2,1,123,1000323,Bridge,bridge 81,N1,A,False,False,0,1.6
2,1,123,1000324,Link,,N1,,,,27290,1326.687
2,1,123,1000328,Bridge,bridge 82,N1,A,False,False,0,3.4
2,1,123,1000329,Link,,N1,,,,27296,2255.781
2,1,123,1000335,Bridge,bridge 83,N1,A,False,False,0,1.5
2,1,123,1000336,Link,,N1,,,,17128,20306.901999999995
2,1,123,1000368,Bridge,bridge 84,N1,A,False,False,0,3.0
2,1,123,1000369,Link,,N1,,,,17106,2511.829
2,1,123,1000376,Bridge,bridge 85,N1,A,False,False,0,2.0
2,1,123,1000377,Link,,N1,,,,227,84.291
2,1,123,1000378,Bridge,bridge 86,N1,A,False,False,0,1.5
2,1,123,1000379,Bridge,bridge 87,N1,A,True,True,13473,1.5
2,1,123,1000380,Link,,N1,,,,474,270.143
2,1,123,1000381,Bridge,bridge 88,N1,A,False,False,0,8.5
2,1,123,1000382,Bridge,bridge 89,N1,A,False,False,0,3.0
2,1,123,1000383,Link,,N1,,,,1437,226.116
2,1,123,1000384,Bridge,bridge 90,N1,A,False,False,0,3.0
2,1,123,1000385,Bridge,bridge 91,N1,A,True,True,13483,3.0
2,1,123,1000386,Link,,N1,,,,2220,712.513
2,1,123,1000387,Bridge,bridge 92,N1,A,False,False,234,4.5
2,1,123,1000388,Bridge,bridge 93,N1,C,True,True,13533,12.4
2,1,123,1000389,Link,,N1,,,,17161,4915.830999999999
2,1,123,1000401,Bridge,bridge 94,N1,A,False,False,0,4.5
2,1,123,1000402,Link,,N1,,,,17152,823.7
2,1,123,1000403,Bridge,bridge 95,N1,B,False,False,0,23.2
2,1,123,1000404,Link,,N1,,,,17151,1500.095
2,1,123,1000408,Bridge,bridge 96,N1,A,False,False,256,9.7
2,1,123,1000409,Link,,N1,,,,17150,984.6680000000001
2,1,123,1000412,Bridge,bridge 97,N1,A,False,False,0,4.0
2,1,123,1000413,Link,,N1,,,,14368,527.327
2,1,123,1000415,Bridge,bridge 98,N1,A,False,False,0,12.9
2,1,123,1000416,Link,,N1,,,,3246,535.717
2,1,123,1000417,Bridge,bridge 99,N1,A,False,False,0,3.0
2,1,123,1000418,Bridge,bridge 100,N1,B,False,False,0,8.1
2,1,123,1000419,Link,,N1,,,,17156,2144.2219999999998
2,1,123,1000424,Bridge,bridge 101,N1,A,False,False,0,3.0
2,1,123,1000425,Link,,N1,,,,17157,990.984
2,1,123,1000426,Bridge,bridge 102,N1,A,False,False,0,3.0
2,1,123,1000427,Link,,N1,,,,17158,992.876
2,1,123,1000431,Bridge,bridge 103,N1,A,False,False,0,19.2
2,1,123,1000432,Link,,N1,,,,17157,734.708
2,1,123,1000434,Bridge,bridge 104,N1,A,False,False,0,4.2
2,1,123,1000435,Link,,N1,,,,17158,928.3919999999999
2,1,123,1000438,Bridge,bridge 105,N1,A,False,False,0,3.2
2,1,123,1000439,Link,,N1,,,,7582,186.006
2,1,123,1000440,Bridge,bridge 106,N1,A,False,False,0,6.0
2,1,123,1000441,Link,,N1,,,,17158,854.695
2,1,123,1000443,Bridge,bridge 107,N1,A,False,False,0,3.0
2,1,123,1000444,Bridge,bridge 108,N1,A,False,False,0,3.0
2,1,123,1000445,Link,,N1,,,,1284,97.817
2,1,123,1000446,Bridge,bridge 109,N1,A,False,False,0,3.0
2,1,123,1000447,Link,,N1,,,,17158,999.592
2,1,123,1000450,Bridge,bridge 110,N1,A,False,False,0,3.1
2,1,123,1000451,Bridge,bridge 111,N1,A,False,False,0,4.6
2,1,123,1000452,Link,,N1,,,,17163,1294.152
2,1,123,1000456,Bridge,bridge 112,N1,A,False,False,0,3.0
2,1,123,1000457,Bridge,bridge 113,N1,A,False,False,0,3.0
2,1,123,1000458,Link,,N1,,,,9584,461.797
2,1,123,1000459,Bridge,bridge 114,N1,A,False,False,0,3.0
2,1,123,1000460,Link,,N1,,,,5861,94.124
2,1,123,1000461,Bridge,bridge 115,N1,A,False,False,0,3.0
2,1,123,1000462,Bridge,bridge 116,N1,A,False,False,0,3.0
2,1,123,1000463,Link,,N1,,,,1716,86.921
2,1,123,1000464,Bridge,bridge 117,N1,A,False,False,0,4.6
2,1,123,1000465,Link,,N1,,,,17162,811.473
2,1,123,1000470,Bridge,bridge 118,N1,A,False,False,0,3.0
2,1,123,1000471,Link,,N1,,,,17159,971.988
2,1,123,1000473,Bridge,bridge 119,N1,A,False,False,0,2.95
2,1,123,1000474,Link,,N1,,,,17159,945.951
2,1,123,1000475,Bridge,bridge 120,N1,A,False,False,0,4.5
2,1,123,1000476,Link,,N1,,,,17160,909.5069999999998
2,1,123,1000480,Bridge,bridge 121,N1,C,True,True,13538,22.25
2,1,123,1000481,Link,,N1,,,,11584,736.243
2,1,123,1000482,Bridge,bridge 122,N1,A,False,False,0,10.2
2,1,123,1000483,Link,,N1,,,,17188,881.943
2,1,123,1000487,Bridge,bridge 123,N1,A,False,False,0,3.0
2,1,123,1000488,Bridge,bridge 124,N1,A,False,False,0,8.2
2,1,123,1000489,Link,,N1,,,,3695,585.853
2,1,123,1000490,Bridge,bridge 125,N1,A,False,False,0,4.1
2,1,123,1000491,Link,,N1,,,,17193,1737.667
2,1,123,1000496,Bridge,bridge 126,N1,A,False,False,0,3.0
2,1,123,1000497,Bridge,bridge 127,N1,A,False,False,0,5.2
2,1,123,1000498,Link,,N1,,,,17193,817.307
2,1,123,1000499,Bridge,bridge 128,N1,A,True,True,13531,8.2
2,1,123,1000500,Link,,N1,,,,17205,871.608
2,1,123,1000501,Bridge,bridge 129,N1,A,False,False,0,3.0
2,1,123,1000502,Link,,N1,,,,17209,1934.493
2,1,123,1000506,Bridge,bridge 130,N1,C,True,True,13580,27.0
2,1,123,1000507,Link,,N1,,,,11672,709.408
2,1,123,1000512,Bridge,bridge 131,N1,A,False,False,0,4.5
2,1,123,1000513,Bridge,bridge 132,N1,A,False,False,0,17.6
2,1,123,1000514,Link,,N1,,,,17233,832.067
2,1,123,1000518,Bridge,bridge 133,N1,B,False,False,0,3.0
2,1,123,1000519,Link,,N1,,,,15064,303.226
2,1,123,1000521,Bridge,bridge 134,N1,A,False,False,0,4.5
2,1,123,1000522,Link,,N1,,,,222,172.264
2,1,123,1000523,Bridge,bridge 135,N1,A,False,False,0,6.0
2,1,123,1000524,Link,,N1,,,,17235,2704.069
2,1,123,1000530,Bridge,bridge 136,N1,A,False,False,0,3.0
2,1,123,1000531,Link,,N1,,,,17239,1826.897
2,1,123,1000534,Bridge,bridge 137,N1,A,True,True,13568,3.0
2,1,123,1000535,Bridge,bridge 138,N1,A,True,True,13619,40.0
2,1,123,1000536,Link,,N1,,,,17279,3848.636
2,1,123,1000545,Bridge,bridge 139,N1,A,False,False,0,5.0
2,1,123,1000546,Link,,N1,,,,17274,796.469
2,1,123,1000549,Bridge,bridge 140,N1,A,False,False,0,3.0
2,1,123,1000550,Bridge,bridge 141,N1,A,False,False,211,18.0
2,1,123,1000551,Link,,N1,,,,14247,496.452
2,1,123,1000553,Bridge,bridge 142,N1,A,False,False,0,3.0
2,1,123,1000554,Link,,N1,,,,17280,903.2339999999999
2,1,123,1000558,Bridge,bridge 143,N1,A,False,False,0,8.3
2,1,123,1000559,Link,,N1,,,,7039,357.539
2,1,123,1000560,Bridge,bridge 144,N1,A,False,False,0,3.0
2,1,123,1000561,Link,,N1,,,,17283,2514.719
2,1,123,1000565,Bridge,bridge 145,N1,B,False,False,0,5.7
2,1,123,1000566,Intersection,intersection 3,N1,,,,221,34.053
2,1,123,1000567,Bridge,bridge 146,N1,A,True,True,5663,1.5
2,1,123,1000568,Link,,N1,,,,7457,815.73
2,1,123,1000569,Bridge,bridge 147,N1,A,False,False,0,3.0
2,1,123,1000570,Bridge,bridge 148,N1,A,False,False,0,3.0
2,1,123,1000571,Link,,N1,,,,7459,896.903
2,1,123,1000572,Bridge,bridge 149,N1,C,False,False,67,116.5
2,1,123,1000573,Link,,N1,,,,5152,444.081
2,1,123,1000575,Bridge,bridge 150,N1,B,False,False,0,3.0
2,1,123,1000576,Link,,N1,,,,7460,860.717
2,1,123,1000580,Bridge,bridge 151,N1,B,False,False,0,3.1
2,1,123,1000581,Link,,N1,,,,7461,783.311
2,1,123,1000582,Bridge,bridge 152,N1,A,False,False,0,3.0
2,1,123,1000583,Link,,N1,,,,3975,733.736
2,1,123,1000586,Bridge,bridge 153,N1,B,True,True,5695,10.8
2,1,123,1000587,Link,,N1,,,,3807,500.781
2,1,123,1000590,Bridge,bridge 154,N1,A,False,False,0,3.0
2,1,123,1000591,Link,,N1,,,,3805,604.3140000000001
2,1,123,1000593,Bridge,bridge 155,N1,A,True,True,5688,5.3
2,1,123,1000594,Link,,N1,,,,7482,1371.711
2,1,123,1000600,Bridge,bridge 156,N1,A,False,False,0,3.0
2,1,123,1000601,Link,,N1,,,,7486,1637.5109999999997
2,1,123,1000605,Bridge,bridge 157,N1,C,False,False,0,50.8
2,1,123,1000606,Link,,N1,,,,7488,2418.32
2,1,123,1000612,Bridge,bridge 158,N1,A,False,False,0,12.4
2,1,123,1000613,Link,,N1,,,,7488,820.245
2,1,123,1000616,Bridge,bridge 159,N1,C,True,True,5819,60.5
2,1,123,1000617,Link,,N1,,,,7533,2948.45
2,1,123,1000622,Bridge,bridge 160,N1,A,False,False,0,9.2
2,1,123,1000623,Bridge,bridge 161,N1,A,False,False,0,6.0
2,1,123,1000624,Link,,N1,,,,7532,1008.8340000000001
2,1,123,1000626,Bridge,bridge 162,N1,A,False,False,0,9.4
2,1,123,1000627,Link,,N1,,,,1648,410.712
2,1,123,1000629,Bridge,bridge 163,N1,A,False,False,0,14.0
2,1,123,1000630,Bridge,bridge 164,N1,A,False,False,99,14.0
2,1,123,1000631,Link,,N1,,,,7533,796.4269999999999
2,1,123,1000633,Bridge,bridge 165,N1,B,False,False,0,12.6
2,1,123,1000634,Link,,N1,,,,0,57.573
2,1,123,1000635,Bridge,bridge 166,N1,B,True,True,5740,9.4
2,1,123,1000636,Link,,N1,,,,1566,595.713
2,1,123,1000637,Bridge,bridge 167,N1,A,False,False,64,14.0
2,1,123,1000638,Link,,N1,,,,7544,878.325
2,1,123,1000639,Bridge,bridge 168,N1,A,True,True,5752,9.2
2,1,123,1000640,Link,,N1,,,,5365,777.0820000000001
2,1,123,1000642,Bridge,bridge 169,N1,D,True,True,5983,50.8
2,1,123,1000643,Link,,N1,,,,0,13.737
2,1,123,1000644,Bridge,bridge 170,N1,B,False,False,0,9.2
2,1,123,1000645,Link,,N1,,,,7593,3164.849
2,1,123,1000654,Bridge,bridge 171,N1,B,False,False,97,12.3
2,1,123,1000655,Link,,N1,,,,7592,2506.407
2,1,123,1000665,Bridge,bridge 172,N1,C,True,True,5981,211.3
2,1,123,1000666,Link,,N1,,,,7671,3367.46
2,1,123,1000674,Bridge,bridge 173,N1,A,False,False,0,28.0
2,1,123,1000675,Link,,N1,,,,7675,2607.6369999999997
2,1,123,1000679,Bridge,bridge 174,N1,A,False,False,0,7.2
2,1,123,1000680,Link,,N1,,,,2197,275.877
2,1,123,1000681,Bridge,bridge 175,N1,A,False,False,66,11.2
2,1,123,1000682,Link,,N1,,,,7674,1146.637
2,1,123,1000685,Bridge,bridge 176,N1,A,False,False,0,12.6
2,1,123,1000686,Link,,N1,,,,7678,1556.8100000000002
2,1,123,1000693,Bridge,bridge 177,N1,B,False,False,0,30.3
2,1,123,1000694,Link,,N1,,,,7679,945.446
2,1,123,1000696,Bridge,bridge 178,N1,A,False,False,0,2.5
2,1,123,1000697,Link,,N1,,,,7678,795.912
2,1,123,1000698,Bridge,bridge 179,N1,A,True,True,5887,12.6
2,1,123,1000699,Link,,N1,,,,4105,319.737
2,1,123,1000700,Bridge,bridge 180,N1,A,False,False,0,6.0
2,1,123,1000701,Link,,N1,,,,0,27.297
2,1,123,1000702,Bridge,bridge 181,N1,A,False,False,0,13.64
2,1,123,1000703,Link,,N1,,,,7692,1157.8890000000001
2,1,123,1000705,Bridge,bridge 182,N1,A,False,False,0,2.0
2,1,123,1000706,Link,,N1,,,,7692,1388.13
2,1,123,1000709,Bridge,bridge 183,N1,A,False,False,0,3.0
2,1,123,1000710,Link,,N1,,,,1457,201.583
2,1,123,1000712,Bridge,bridge 184,N1,A,False,False,0,12.6
2,1,123,1000713,Link,,N1,,,,61,35.049
2,1,123,1000714,Bridge,bridge 185,N1,A,False,False,0,6.2
2,1,123,1000715,Link,,N1,,,,0,10.896
2,1,123,1000716,Bridge,bridge 186,N1,A,False,False,0,3.0
2,1,123,1000717,Bridge,bridge 187,N1,A,False,False,2003,12.4
2,1,123,1000718,Link,,N1,,,,82,65.437
2,1,123,1000719,Bridge,bridge 188,N1,A,False,False,96,14.2
2,1,123,1000720,Bridge,bridge 189,N1,B,True,True,5904,22.0
2,1,123,1000721,Link,,N1,,,,3965,232.624
2,1,123,1000723,Bridge,bridge 190,N1,B,False,False,0,22.4
2,1,123,1000724,Link,,N1,,,,0,92.703
2,1,123,1000725,Bridge,bridge 191,N1,A,False,False,63,2.5
2,1,123,1000726,Link,,N1,,,,7714,1301.643
2,1,123,1000730,Bridge,bridge 192,N1,A,False,False,0,22.4
2,1,123,1000731,Link,,N1,,,,7714,901.686
2,1,123,1000732,Bridge,bridge 193,N1,A,False,False,0,3.0
2,1,123,1000733,Link,,N1,,,,66,42.641
2,1,123,1000734,Bridge,bridge 194,N1,A,True,True,5902,1.4
2,1,123,1000735,Link,,N1,,,,5582,518.433
2,1,123,1000737,Bridge,bridge 195,N1,A,False,False,0,4.5
2,1,123,1000738,Bridge,bridge 196,N1,A,False,False,0,9.3
2,1,123,1000739,Link,,N1,,,,2348,503.492
2,1,123,1000742,Bridge,bridge 197,N1,A,False,False,0,4.5
2,1,123,1000743,Bridge,bridge 198,N1,A,False,False,0,4.7
2,1,123,1000744,Link,,N1,,,,5472,403.97999999999996
2,1,123,1000746,Bridge,bridge 199,N1,A,False,False,0,2.0
2,1,123,1000747,Bridge,bridge 200,N1,A,False,False,0,3.0
2,1,123,1000748,Link,,N1,,,,7726,2992.2650000000003
2,1,123,1000756,Bridge,bridge 201,N1,A,True,True,5931,13.64
2,1,123,1000757,Link,,N1,,,,380,553.982
2,1,123,1000759,Bridge,bridge 202,N1,A,True,True,5928,9.3
2,1,123,1000760,Link,,N1,,,,7756,891.135
2,1,123,1000763,Bridge,bridge 203,N1,A,False,False,0,3.0
2,1,123,1000764,Link,,N1,,,,5599,517.927
2,1,123,1000765,Bridge,bridge 204,N1,A,False,False,0,3.0
2,1,123,1000766,Link,,N1,,,,3480,393.273
2,1,123,1000768,Bridge,bridge 205,N1,C,True,True,6049,56.2
2,1,123,1000769,Link,,N1,,,,7800,929.458
2,1,123,1000771,Bridge,bridge 206,N1,A,False,False,0,14.3
2,1,123,1000772,Bridge,bridge 207,N1,A,False,False,0,2.1
2,1,123,1000773,Link,,N1,,,,65,143.183
2,1,123,1000774,Bridge,bridge 208,N1,A,True,True,5978,4.5
2,1,123,1000775,Bridge,bridge 209,N1,A,False,False,0,3.0
2,1,123,1000776,Link,,N1,,,,207,274.761
2,1,123,1000777,Bridge,bridge 210,N1,A,False,False,0,15.8
2,1,123,1000778,Link,,N1,,,,7660,685.763
2,1,123,1000779,Bridge,bridge 211,N1,A,False,False,0,7.3
2,1,123,1000780,Bridge,bridge 212,N1,C,False,False,75,45.0
2,1,123,1000781,Link,,N1,,,,5500,281.291
2,1,123,1000782,Bridge,bridge 213,N1,A,False,False,0,14.0
2,1,123,1000783,Link,,N1,,,,7808,2157.717
2,1,123,1000788,Bridge,bridge 214,N1,A,False,False,0,20.6
2,1,123,1000789,Link,,N1,,,,7805,779.9290000000001
2,1,123,1000791,Bridge,bridge 215,N1,B,False,False,0,14.2
2,1,123,1000792,Link,,N1,,,,7808,967.735
2,1,123,1000794,Bridge,bridge 216,N1,A,True,True,6006,15.7
2,1,123,1000795,Link,,N1,,,,7829,789.5029999999999
2,1,123,1000797,Bridge,bridge 217,N1,D,False,False,4254,294.15
2,1,123,1000798,Link,,N1,,,,7830,2638.283
2,1,123,1000806,Bridge,bridge 218,N1,B,False,False,0,9.3
2,1,123,1000807,Link,,N1,,,,7831,1156.384
2,1,123,1000811,Bridge,bridge 219,N1,A,True,True,6035,12.6
2,1,123,1000812,Link,,N1,,,,7866,1193.986
2,1,123,1000816,Bridge,bridge 220,N1,A,False,False,0,12.8
2,1,123,1000817,Link,,N1,,,,7867,826.8240000000001
2,1,123,1000821,Bridge,bridge 221,N1,A,False,False,0,9.3
2,1,123,1000822,Link,,N1,,,,7870,3043.6690000000003
2,1,123,1000828,Bridge,bridge 222,N1,C,True,True,6098,58.57
2,1,123,1000829,Link,,N1,,,,4394,141.869
2,1,123,1000830,Bridge,bridge 223,N1,A,False,False,0,3.5
2,1,123,1000831,Link,,N1,,,,7911,958.518
2,1,123,1000835,Bridge,bridge 224,N1,C,False,False,59,54.03
2,1,123,1000836,Link,,N1,,,,242,307.645
2,1,123,1000838,Bridge,bridge 225,N1,C,False,False,0,60.03
2,1,123,1000839,Link,,N1,,,,7917,4445.05
2,1,123,1000846,Bridge,bridge 226,N1,A,False,False,0,7.0
2,1,123,1000847,Bridge,bridge 227,N1,A,False,False,0,5.2
2,1,123,1000848,Link,,N1,,,,2241,522.525
2,1,123,1000850,Bridge,bridge 228,N1,A,False,False,0,9.3
2,1,123,1000851,Bridge,bridge 229,N1,A,True,True,6169,14.0
2,1,123,1000852,Link,,N1,,,,0,143.125
2,1,123,1000853,Bridge,bridge 230,N1,A,False,False,0,1.4
2,1,123,1000854,Bridge,bridge 231,N1,C,True,True,6098,4.5
2,1,123,1000855,Link,,N1,,,,1591,193.459
2,1,123,1000856,Bridge,bridge 232,N1,A,False,False,0,2.5
2,1,123,1000857,Link,,N1,,,,7938,2724.735
2,1,123,1000863,Bridge,bridge 233,N1,A,False,False,0,4.8
