Scenario,Replication,Seed,tick,travel_time,phase
0,1,123,83,58,no_flood
0,1,123,83,35,no_flood
0,1,123,83,15,no_flood
0,1,123,84,84,no_flood
0,1,123,84,68,no_flood
0,1,123,84,67,no_flood
0,1,123,84,58,no_flood
0,1,123,84,51,no_flood
0,1,123,84,40,no_flood
0,1,123,84,11,no_flood
0,1,123,85,81,no_flood
0,1,123,85,68,no_flood
0,1,123,85,67,no_flood
0,1,123,85,58,no_flood
0,1,123,85,46,no_flood
0,1,123,85,11,no_flood
0,1,123,86,68,no_flood
0,1,123,86,61,no_flood
0,1,123,86,61,no_flood
0,1,123,86,58,no_flood
0,1,123,86,52,no_flood
0,1,123,86,11,no_flood
0,1,123,87,68,no_flood
0,1,123,87,61,no_flood
0,1,123,87,61,no_flood
0,1,123,87,58,no_flood
0,1,123,87,47,no_flood
0,1,123,87,41,no_flood
0,1,123,87,15,no_flood
0,1,123,87,11,no_flood
0,1,123,87,4,no_flood
0,1,123,88,67,no_flood
0,1,123,88,58,no_flood
0,1,123,88,52,no_flood
0,1,123,88,51,no_flood
0,1,123,88,48,no_flood
0,1,123,88,40,no_flood
0,1,123,88,11,no_flood
0,1,123,89,89,no_flood
0,1,123,89,65,no_flood
0,1,123,89,65,no_flood
0,1,123,89,61,no_flood
0,1,123,89,58,no_flood
0,1,123,89,41,no_flood
0,1,123,89,11,no_flood
0,1,123,90,61,no_flood
0,1,123,90,58,no_flood
0,1,123,90,51,no_flood
0,1,123,90,40,no_flood
0,1,123,90,26,no_flood
0,1,123,90,22,no_flood
0,1,123,90,11,no_flood
0,1,123,90,4,no_flood
0,1,123,91,89,no_flood
0,1,123,91,65,no_flood
0,1,123,91,58,no_flood
0,1,123,91,51,no_flood
0,1,123,91,51,no_flood
0,1,123,91,31,no_flood
0,1,123,91,27,no_flood
0,1,123,92,91,no_flood
0,1,123,92,86,no_flood
0,1,123,92,84,no_flood
0,1,123,92,61,no_flood
0,1,123,92,58,no_flood
0,1,123,92,47,no_flood
0,1,123,92,41,no_flood
0,1,123,92,26,no_flood
0,1,123,92,11,no_flood
0,1,123,93,68,no_flood
0,1,123,93,65,no_flood
0,1,123,93,61,no_flood
0,1,123,93,58,no_flood
0,1,123,93,51,no_flood
0,1,123,93,38,no_flood
0,1,123,93,13,no_flood
0,1,123,93,11,no_flood
0,1,123,94,84,no_flood
